commits,commit_count,forks,issue,issue_comment,req_closed,req_merged,req_opened,other
0.03136960705622511,0.16034607538884907,0.04512202871082372,0.0026918387979478434,0.06562729246420662,0.0976444532397414,0.1990662341171813,0.1990662341171813,0.1990662341171813
0.023029348727650525,0.15101783112784434,0.061152054010218546,0.004824592940789634,0.0929352030255614,0.09802479769388073,0.1896720568591114,0.1896720568591114,0.1896720568591114
0.05202027373081818,0.19055965949706175,0.03727534502340613,0.0028117807199924487,0.1101952382388376,0.1260822548712427,0.2393349328021669,0.0023855799209581137,0.2393349328021669
0.04370002969638578,0.171084314045026,0.06126737246075759,0.004188536188789142,0.08848623938587066,0.11802056286821372,0.171084314548038,0.171084314548038,0.171084314548038
0.028238573796823645,0.13772407277805596,0.051667640377977886,0.002950633287400106,0.07749323354730071,0.1014660801440721,0.2001532546889457,0.2001532546889457,0.2001532546889457
0.04196485625450164,0.19698472317227228,0.026617192624402167,0.0041759013309455445,0.04852447928036887,0.09077867411335686,0.19698472375143514,0.19698472375143514,0.19698472375143514
0.015745365527135426,0.2021790502535077,0.03206703238486383,0.005929836788285705,0.10684575792623871,0.1101209263165602,0.2622490255902552,0.0026139770004077524,0.2622490255902552
0.041961420656788234,0.16295215645650568,0.034302000179649086,0.009935533432249165,0.062447457302198445,0.07581746049306154,0.2041946564792004,0.2041946564792004,0.2041946564792004
0.04131867065996758,0.19325485720187183,0.05045682935424316,0.004747502784006665,0.09931789797944184,0.12304494305308729,0.24271998797738994,0.002419320585401873,0.24271998797738994
0.07950271510396391,0.1485916847558089,0.05370203565880892,0.006554946716385618,0.1071972246405865,0.1715030683266402,0.21540065427097788,0.0021470141018437782,0.21540065427097788
0.05665348619111577,0.2254389930178354,0.04042572748946724,0.0034199845040864727,0.12309910653905137,0.09783764234850821,0.2254389930178354,0.0022470716198749125,0.2254389930178354
0.07049932814057022,0.22913147973764195,0.04558827974250756,0.00942062066371989,0.07242162623658537,0.11239182844667713,0.22913147906396308,0.0022838766130569466,0.22913147906396308
0.049225184489064044,0.18157370746963433,0.028612462661361908,0.004021654923341133,0.06892182728142993,0.12292403734897166,0.18157370800348666,0.18157370800348666,0.18157370800348666
0.04513275592419009,0.1919909782959603,0.038112361664016346,0.003692252249549103,0.07713678914217437,0.06796192422287754,0.19199097886044084,0.19199097886044084,0.19199097886044084
0.03430246563970036,0.15748235838541685,0.014025130989542908,0.0035253587463537294,0.0928986293541399,0.10662744119198846,0.19704620457413194,0.19704620457413194,0.19704620457413194
0.0563636493035925,0.17464001354263517,0.022567618988218477,0.007347746188065639,0.10892381615737697,0.10623711344580568,0.17464001354263517,0.17464001354263517,0.17464001354263517
0.03279202266458066,0.250100886670662,0.020659464118160983,0.007805093394904205,0.07804454702297821,0.10790332031637197,0.250100886670662,0.0024928899700092178,0.250100886670662
0.039428382236088,0.2497012129485131,0.036841967706558204,0.0048840526629942635,0.09325846896158038,0.073994580883037,0.2497012129485131,0.002488906207190603,0.2497012129485131
0.0319170330582213,0.14942121048498488,0.017290228921881014,0.005621997491739576,0.06885626405924022,0.09328576666199644,0.21120249906997052,0.21120249906997052,0.21120249906997052
0.055475165835665106,0.13874821689891634,0.01966757468593241,0.0034638516589318292,0.08010927474408587,0.08769209436973739,0.2049479399190839,0.2049479399190839,0.2049479399190839
0.08684008419222919,0.26678297175944254,0.035451870611027975,0.008743217036258789,0.1064564280914042,0.126241021610903,0.18061006982584032,0.008264264379223892,0.18061006982584032
0.04071749528043523,0.19118451327589872,0.02797147563914593,0.0061078037611334455,0.08947837499729372,0.07098679530655175,0.19118451327589872,0.19118451327589872,0.19118451327589872
0.061144778672476675,0.19944136328856188,0.02905752807552893,0.004471762522736295,0.10995392308630299,0.09245391374151707,0.250489979918213,0.0024967682715503698,0.250489979918213
0.06665803332070594,0.2074538641974724,0.03465868377604002,0.004180685790306995,0.14101466130048318,0.1344484695806263,0.20320428617633793,0.005177027129528755,0.20320428617633793
0.08593053015205028,0.22528471926563612,0.030254254500847358,0.00697875306033116,0.18312400410717314,0.15641685498389218,0.15251606430844564,0.00697875306033116,0.15251606430844564
0.08222567761240959,0.15277232383160252,0.01671185870544833,0.005113193221236911,0.12205542098815764,0.17885719323331084,0.22003555876063174,0.0021932126862151476,0.22003555876063174
0.05134781737454669,0.22473062987987757,0.03076246406788746,0.009257378975475468,0.10133281749612612,0.12738217673294555,0.22473062987987757,0.005725452890863715,0.22473062987987757
0.06012104237815253,0.24512398449993741,0.026594669797439872,0.0029742206597080287,0.14074396662407365,0.12913194173562145,0.1951689305720608,0.004972310709705532,0.1951689305720608
0.03896401581818679,0.15964784762294662,0.0286750489247994,0.0029985596103437014,0.07954512469717875,0.1163544752619726,0.1912716420506186,0.1912716420506186,0.1912716420506186
0.03888495792705281,0.2206237050301337,0.033083682117750264,0.004094523654366995,0.1254933907006945,0.1343732532472777,0.2206237050301337,0.002199075056219739,0.2206237050301337
0.03450515235576557,0.1745008937211855,0.019466637185400544,0.007537228036340129,0.11068359255099129,0.09170187841418265,0.2794097936710131,0.002785027600010187,0.2794097936710131
0.05019703417453525,0.154354117665643,0.022366808585968005,0.006377258617504118,0.1318625286169142,0.11113938613629315,0.2605528964141978,0.002597070769217698,0.2605528964141978
0.05263104621288641,0.2533593979494916,0.025748283562163462,0.0025330871183693714,0.14308402911332205,0.17175089544493702,0.17152241109283217,0.00784843587957178,0.17152241109283217
0.035784392299057825,0.23684616682918067,0.02190963643781274,0.015166845882860255,0.04160004164231929,0.09552637663784658,0.2752116774001056,0.0027431827185945574,0.2752116774001056
0.03967285197813087,0.23117884973776226,0.013427135162627843,0.0031159996530136192,0.09893523818056696,0.1490079410097056,0.23117884905806385,0.0023042838502768306,0.23117884905806385
0.06467245884984972,0.25727390584587284,0.030916965486098416,0.0026477617515716107,0.10917536650651136,0.17899883543726106,0.17417250305042298,0.007969697449250062,0.17417250305042298
0.06597724608207203,0.3001547307440297,0.01759403547666891,0.011591603584721792,0.0788732581812857,0.11010608630578556,0.2032024996247868,0.009298037374315423,0.2032024996247868
0.0537440464917853,0.2808169438075129,0.022292639222736093,0.002921529115024997,0.08952024498608979,0.16178366491939433,0.1901109635853618,0.008699001478563466,0.1901109635853618
0.0631759232621482,0.25405793479819994,0.011189484425704496,0.0026141827850611633,0.15647164488067328,0.10277292038477809,0.20228218604990772,0.005153534823040059,0.20228218604990772
0.06437838360650364,0.32012286547059177,0.019591589247037255,0.006628162876284464,0.08098910042594747,0.1417718725854276,0.18128774399968164,0.003942534587615811,0.18128774399968164
0.11344410340774728,0.315399768042602,0.025891469334487088,0.0056908136045419255,0.1435713788119775,0.1098668699752292,0.137809663353988,0.010516265572785975,0.137809663353988
0.04578672066551873,0.2857173268681245,0.03898991952515426,0.007284965863384088,0.09562829018977059,0.0953419882152455,0.20823098418644678,0.01478881678492726,0.20823098418644678
0.07901532981648073,0.23942409012585644,0.01904412454776625,0.006404187234900291,0.12793087422829086,0.1668038436340891,0.17449244143272732,0.012392664601693868,0.17449244143272732
0.06977853127188219,0.25112896745047175,0.01785625470766939,0.00477917780831537,0.1057014263422692,0.14576126216607216,0.19995012832818415,0.005094121085661937,0.19995012832818415
0.06120227075543848,0.2884822986456982,0.04056606154294894,0.005054637924908746,0.11058341069014416,0.14017426406639408,0.17089977230123343,0.012137508887177559,0.17089977230123343
0.11320166775887454,0.17590138110291728,0.022365101775712833,0.008712780960067794,0.1076605817235919,0.14374973746842667,0.21151005682587104,0.00538863290218929,0.21151005682587104
0.0631658749469355,0.20882719695051022,0.011524678554207909,0.00391745007203025,0.10545345131338733,0.1928010729095846,0.20454948696516487,0.005211298753958877,0.20454948696516487
0.10796179637095223,0.1873842525591695,0.02824904599132421,0.008844930600849281,0.11106601480673399,0.18271118362945854,0.18271118362945854,0.008360406083729524,0.18271118362945854
0.10052652348862005,0.26338736950584885,0.015129934864239544,0.006663164370310043,0.0934780967161728,0.15603328715329315,0.17831127205797137,0.008159077151699102,0.17831127205797137
0.0802203811965573,0.2384664134833984,0.014812027455368651,0.002554580886280624,0.13984073961874063,0.19383882149000128,0.16143997237271157,0.0073870887395659736,0.16143997237271157
0.0512237671447675,0.22388920969605036,0.020922226411588692,0.0040885367990103555,0.083085728820836,0.1667804854002769,0.22388920969605036,0.0022316240964772474,0.22388920969605036
0.08605012365436412,0.2163915536692732,0.016571063779091913,0.007354783240128825,0.10316545616851461,0.122457586778038,0.2219260405354659,0.004157348443291904,0.2219260405354659
0.06513162950752559,0.2740906219316903,0.018275449913208033,0.004848373368366209,0.11365705808253011,0.14439164029456705,0.18555729360710638,0.008490636946993734,0.18555729360710638
0.06067907121172449,0.24732781293695913,0.01483100616500827,0.006216823439334557,0.08385483070786139,0.08996957793837437,0.24732781293695913,0.002465249253541279,0.24732781293695913
0.10302188174516907,0.14946536544757336,0.00849583063978175,0.0024254357861005693,0.09490812554816201,0.14204341165121565,0.166546649172177,0.166546649172177,0.166546649172177
0.04382656738417383,0.20875494213011436,0.012525465258781702,0.008089166359619471,0.09845825952006591,0.20875494151634538,0.20875494151634538,0.002080772710659102,0.20875494151634538
0.05637549717460363,0.27177524145048476,0.01536514191333082,0.003096560841867787,0.08212240268237099,0.13297463822743494,0.216388793361297,0.005512928269560653,0.216388793361297
0.04246678715529653,0.19827553844843282,0.011994534918000241,0.004929541073356234,0.052641527477100394,0.09486545185088588,0.19827553903139086,0.19827553903139086,0.19827553903139086
0.06080055247828437,0.27879770626643274,0.01459108404673997,0.0036326405471349982,0.10133163649623211,0.15472201694417534,0.18874395492328616,0.008636450586451103,0.18874395492328616
0.08036059227569,0.2052546292856341,0.019288636455579104,0.00914868117974586,0.08219888549446615,0.0855966333450201,0.2577911979747653,0.002569543436422124,0.2577911979747653
0.10233973018166122,0.23160679662765726,0.017555383831669373,0.004595413866521837,0.11468839302686172,0.172325178912044,0.17232517882944914,0.012238742985802128,0.17232517882944914
0.0866889962795517,0.2592964190190003,0.017314046270848135,0.0064257742547359315,0.08606423530460465,0.12604454193382567,0.20645309374002416,0.005259796864421189,0.20645309374002416
0.09328886830577811,0.26524185824288504,0.014761149399718789,0.0031139537800519384,0.1061160388364151,0.15012811021727088,0.1795667470123646,0.008216524540732309,0.1795667470123646
0.04719880079146824,0.2023635769141633,0.012363048227578301,0.004518352963675986,0.04149104482681602,0.08497444172524012,0.20236357750914075,0.20236357750914075,0.20236357750914075
0.10517388456124305,0.2831772379858066,0.024467786108635467,0.00503023596097303,0.12415339178771984,0.14446072743834393,0.14917849286009474,0.0151797476053161,0.14917849286009474
0.10459928516060607,0.2700427715636374,0.03620067910957935,0.0030769976444182273,0.09203079227805412,0.1200503671176299,0.18281692983032657,0.008365244764994164,0.18281692983032657
0.0658409673993098,0.1890983427888793,0.008429919477924316,0.0026781558955431923,0.05162517157516762,0.11503241260555441,0.1890983427888793,0.1890983427888793,0.1890983427888793
0.07374440005384104,0.22853458884508665,0.023824355795106514,0.002811548213913889,0.09588423250898583,0.11585376887068331,0.22853458817316274,0.0022779270807115233,0.22853458817316274
0.06612128611071828,0.20111732668685844,0.009423987653503822,0.003072144034558574,0.05013455424516196,0.0667787191974505,0.20111732668685844,0.20111732668685844,0.20111732668685844
0.08258530179960477,0.18524308224782865,0.010362059727941079,0.0037435578318947326,0.06150351512185318,0.10083323467496069,0.18524308224782865,0.18524308224782865,0.18524308224782865
0.043702069803818966,0.16408917431868006,0.011607485746265552,0.00403531908627494,0.08763123739875975,0.08333223160584627,0.20186749334055984,0.20186749334055984,0.20186749334055984
0.09816697606061993,0.2671657060709499,0.013373263314197246,0.0037863335883924184,0.08291404544050994,0.10373693153636993,0.21271865846081717,0.005419424395669301,0.21271865846081717
0.06891333246740462,0.24072453691031556,0.019707123362732934,0.00647719030740415,0.06641907490827717,0.11391023638653694,0.2407245362025515,0.002399430844980111,0.2407245362025515
0.09766046293331046,0.2834479315335958,0.020565505744700157,0.0047444789075003985,0.09871057898261058,0.10230629230403668,0.19189212196765532,0.008780502824455964,0.19189212196765532
0.0990365880746921,0.287372853802412,0.032464255175201094,0.01076160106234798,0.08540511770176229,0.13238369950988801,0.17024252568199694,0.012090830435974071,0.17024252568199694
0.059657774998739393,0.24152151226984817,0.016260410628371375,0.004324125765439679,0.08583141588037374,0.11634074402830334,0.2327079402809682,0.010648132429609497,0.2327079402809682
0.06474080007820372,0.19767161505028408,0.011417663764501007,0.004611774394155581,0.04754732886592704,0.08099597071936031,0.19767161505028408,0.19767161505028408,0.19767161505028408
0.06371028659975675,0.310936713770895,0.034982070473260005,0.007902271405350967,0.10896869439015948,0.09201373219873567,0.18420198978158672,0.013082248489301602,0.18420198978158672
0.049065158279613504,0.22895498583657178,0.01834574216428228,0.004154465110332823,0.11190605881386598,0.12725321772932038,0.22726517194906762,0.005790025313522863,0.22726517194906762
0.04639040167476035,0.28664581636267705,0.014685925456504309,0.0029488741955424683,0.0918735657014536,0.20456356062127473,0.17437254832660282,0.004146756468123811,0.17437254832660282
0.08961080368083514,0.29766316506421964,0.01988921777893376,0.01966046239084406,0.1188589126650075,0.1763386080227059,0.12736261887536882,0.023253589670084687,0.12736261887536882
0.033672515320395946,0.2193276217355989,0.019542183076343214,0.005132728770120991,0.054270955609605584,0.05801301141589002,0.3035078774414873,0.003025226153991979,0.3035078774414873
0.03794450267861792,0.3359006685792389,0.020504654762705448,0.007257960251985454,0.08047727093372935,0.052705119163682826,0.227402231883623,0.01040535650378758,0.227402231883623
0.07270356481439152,0.29829897314330955,0.022078307954604033,0.015054198408655647,0.09567051923905066,0.08137702689851241,0.19736709875197717,0.02008320829101188,0.19736709875197717
0.07815414038930021,0.2969729425461011,0.016333379375036813,0.00806269827893791,0.12919640621515624,0.11184332160148851,0.17757365129033345,0.004289805359860758,0.17757365129033345
0.05035497077276028,0.2571930027785745,0.03648363249830369,0.0206421921085776,0.13079443946169195,0.13297667444342337,0.18014439897161746,0.011266285941243596,0.18014439897161746
0.04056481499683807,0.2688921133327717,0.018646915741808566,0.007164429741382749,0.060381500845123205,0.08481168766103922,0.2565018240889747,0.0065348862815319065,0.2565018240889747
0.05650836885757347,0.293894748640889,0.020664174294131813,0.004465021011420809,0.11544617336750368,0.14413615088625756,0.17899977414331983,0.006885811716636455,0.17899977414331983
0.091429858406533,0.28346015157965276,0.01641345311623032,0.004939214599697219,0.11980205170101763,0.13617985482411696,0.1679246021209145,0.011926208696321624,0.1679246021209145
0.032123990612581345,0.32166422230757874,0.023150681376845974,0.009323698939492761,0.09014174502754682,0.12894792014395015,0.19055707211937747,0.013533594136607204,0.19055707211937747
0.038570530097189394,0.3183878122464369,0.014472041812565756,0.005508716500142573,0.08257004449254117,0.09953568148952895,0.2155461589366609,0.009862852304395259,0.2155461589366609
0.07805966557739917,0.31740431066762503,0.012530019832109851,0.007814886663535177,0.10786105427863875,0.12777574914280365,0.17175671889975092,0.005040872864343395,0.17175671889975092
0.05854086594746641,0.2827062578307392,0.013108419187196733,0.004635892248894057,0.15402387760600203,0.14013421874263585,0.16747798799500563,0.011894489619991884,0.16747798799500563
0.1200643558933096,0.3180607288057025,0.013509139142335215,0.005987181725477503,0.1080752083250183,0.14878468710279089,0.13980792622899016,0.0059028433667783495,0.13980792622899016
0.079375879435749,0.24507699127184415,0.010452273832432394,0.008112027495567586,0.12433586882523931,0.1374125705685182,0.19513151433109277,0.004971357457693867,0.19513151433109277
0.05237668097800391,0.2925172717396545,0.01431478501381219,0.00728096487899295,0.0792134468450249,0.07538250321791953,0.23777437833371248,0.0033655877339942913,0.23777437833371248
0.0730636405126362,0.23471951489916876,0.015445633976437136,0.00416054805710719,0.07952619101981255,0.12130586520653093,0.2347195142090603,0.0023395755629915605,0.2347195142090603
0.05721560826900489,0.32171564414333287,0.019482429090547516,0.01517423258197334,0.08515111358458194,0.10655014046231487,0.19058753548468407,0.013535757681720013,0.19058753548468407
0.06084114423307849,0.34885152186639207,0.018524875596000308,0.007986655443716443,0.10871506593325729,0.14192157061570213,0.15334243877609152,0.0064742852711549385,0.15334243877609152
0.07738379132832127,0.3270256456682127,0.017995016656273545,0.0037689199041027743,0.08322520360487129,0.13148153893247286,0.17696310303018695,0.005193674575115406,0.17696310303018695
0.07299540408582238,0.34611995811279594,0.04144123668949418,0.011522431066549967,0.09746676363282404,0.08798527516973265,0.16824964933775466,0.005969629106071871,0.16824964933775466
0.07096107489926179,0.2673236893243143,0.030837170332312723,0.01574468388370223,0.10048670775044519,0.14290379066799572,0.17687255317592823,0.017997773432638337,0.17687255317592823
0.0556979284211439,0.3140559802592394,0.02448158992936152,0.00440906482600886,0.10209111240073808,0.0807841198651371,0.2075230405970078,0.003434119963795743,0.2075230405970078
0.04564104846325401,0.34906759452670005,0.013875098359045228,0.007249787896240613,0.0625283236330649,0.09336938518204926,0.20679110192344516,0.014686554602079719,0.20679110192344516
0.032243423194472876,0.3262637334988968,0.01653928217684919,0.00963761295561921,0.08748752478911989,0.07596539328185818,0.22087809915397819,0.010106828532590163,0.22087809915397819
0.04170864648140371,0.35449196872904426,0.025149218115908825,0.009052946344868187,0.0889693916627689,0.06751475720867456,0.19825271353905854,0.016607639926944334,0.19825271353905854
0.08250157433307095,0.3022854317945457,0.01689827297924486,0.005864544972958042,0.0807575229164878,0.0913316358744172,0.20000470682014576,0.02035159969240574,0.20000470682014576
0.05122342707810501,0.27865303669891556,0.01837531360560539,0.005976605961759695,0.04448455087730031,0.041203504997449895,0.27865303669891556,0.0027774845965026027,0.27865303669891556
0.032213344147253783,0.21967036617204652,0.009333752339070373,0.0035071226439052365,0.032897046918524034,0.04336726512877126,0.21967036681790839,0.21967036681790839,0.21967036681790839
0.03158620855806226,0.30800634674625743,0.022969389983081148,0.0031108833184439817,0.07682849904534056,0.12579039880193213,0.2138510951320799,0.004006080202659035,0.2138510951320799
0.05283033455189063,0.3320066835015436,0.017200197715267724,0.008177586991825251,0.08377422797028555,0.04619417022879062,0.2247660325473349,0.010284730625660035,0.2247660325473349
0.04787166345120139,0.2846099894084486,0.01811664224669906,0.005934406344067658,0.031054265828230832,0.04035619199418297,0.2846099885716551,0.0028368607377592648,0.2846099885716551
0.05442856272278668,0.3447175000083714,0.017871365543892462,0.008612673838459522,0.05071624137834169,0.046232853543137095,0.23337115990966875,0.010678479698498531,0.23337115990966875
0.046244114000387575,0.4219714926605724,0.022007358370823613,0.012086436682350998,0.07876877033879313,0.04012387823342235,0.1854833185838501,0.007831308326234826,0.1854833185838501
0.03496112903191559,0.35096687628290907,0.020060267761418216,0.006269602745058468,0.06372640159882077,0.0379397679647539,0.23760194073705757,0.010872069631340084,0.23760194073705757
0.055392549952219684,0.4044108706864577,0.0193649968256774,0.012899821226589806,0.05118524455232138,0.04748180204907175,0.19136619169961136,0.02653232726433085,0.19136619169961136
0.0460374674495965,0.35927921390197043,0.02071741534478305,0.004526926373645093,0.10675330102052741,0.05133640348138259,0.20346224836835583,0.004424772098591083,0.20346224836835583
0.05146394032992978,0.3246894454041512,0.017370254978818372,0.004358041908158035,0.04288290548596368,0.03561043280504606,0.25851934463630544,0.0065862865684276715,0.25851934463630544
0.06837165078713578,0.44910303801150714,0.016133644881965174,0.008711656259972899,0.07260132994541364,0.06114027860380902,0.15266268331039304,0.018613030398380057,0.15266268331039304
0.04870935151687299,0.3621574204715558,0.01966780689343527,0.005874487608809245,0.06979302410668901,0.04946932643322259,0.21454564389003228,0.015237291567776446,0.21454564389003228
0.06524015782056598,0.38785860270544686,0.0137410711451792,0.006999503885743407,0.05102717254530923,0.045692477331170024,0.2043249033925562,0.02079120390288697,0.2043249033925562
0.06548580637727128,0.3731533865639951,0.025634185929324708,0.007854220702257483,0.07188319346030782,0.04282995821686386,0.1965781579381293,0.020002929142187292,0.1965781579381293
0.05147602211159707,0.44253604259090296,0.024709810595374682,0.006939816917801386,0.06763920406135188,0.0594075757165852,0.16998699784726182,0.007317527886502746,0.16998699784726182
0.044602423868076044,0.4051387713427542,0.03837205443250099,0.015523649583195912,0.04280352329309899,0.03532787246995011,0.2065165215396748,0.005198657879686374,0.2065165215396748
0.058832928344577,0.4516351465997016,0.029363821207500432,0.019830351598581295,0.05564236575038108,0.03909175452125393,0.14588154449037655,0.05384053848090006,0.14588154449037655
0.03596665906134836,0.4257537217795258,0.018274766234215787,0.016138175596366523,0.045726976601010424,0.02922607486448187,0.20883747319909496,0.011238675207324116,0.20883747319909496
0.030288773564606374,0.3891021562960511,0.031179119220618952,0.010186712157441869,0.06986218343545562,0.038563165496214524,0.2049800106029966,0.02085786473259675,0.2049800106029966
0.058316830930743024,0.44126347298724933,0.01743693810374949,0.012192255475579866,0.08326769560772998,0.057223438657778236,0.1605168777264802,0.00926560837157488,0.1605168777264802
0.066589899111483,0.4731090281403697,0.018269964613391493,0.012064747941602078,0.05582620906789403,0.05950211842269391,0.15269210534020722,0.009253817291061022,0.15269210534020722
0.07283489781674489,0.4129651371748567,0.018108964459314206,0.018701201746661712,0.05213197173772018,0.06234621279117718,0.17604794152447084,0.010815727094932046,0.17604794152447084
0.0616245461143429,0.43868141078966966,0.03901630868889132,0.02239461974747963,0.03333035595999599,0.04595495051345534,0.17515354506994296,0.00869071365946522,0.17515354506994296
